source,target,edge_type
recipe_316,ingredient_28,contains
recipe_316,cuisine_235,belongs_to
recipe_316,diet_73,suitable_for
recipe_316,meal_type_48,is_type
recipe_316,region_177,belongs_to_region
recipe_316,state_236,belongs_to_state
recipe_318,ingredient_319,contains
recipe_318,ingredient_184,contains
recipe_318,ingredient_320,contains
recipe_318,ingredient_71,contains
recipe_318,ingredient_113,contains
recipe_318,ingredient_95,contains
recipe_318,ingredient_52,contains
recipe_318,ingredient_17,contains
recipe_318,ingredient_89,contains
recipe_318,ingredient_120,contains
recipe_318,ingredient_44,contains
recipe_318,ingredient_28,contains
recipe_318,cuisine_321,belongs_to
recipe_318,diet_73,suitable_for
recipe_318,meal_type_48,is_type
recipe_322,ingredient_3,contains
recipe_322,ingredient_13,contains
recipe_322,ingredient_42,contains
recipe_322,ingredient_185,contains
recipe_322,ingredient_140,contains
recipe_322,ingredient_41,contains
recipe_322,ingredient_12,contains
recipe_322,ingredient_63,contains
recipe_322,ingredient_89,contains
recipe_322,ingredient_127,contains
recipe_322,ingredient_17,contains
recipe_322,ingredient_18,contains
recipe_322,cuisine_323,belongs_to
recipe_322,diet_73,suitable_for
recipe_322,meal_type_129,is_type
recipe_322,region_22,belongs_to_region
recipe_322,state_324,belongs_to_state
recipe_325,ingredient_219,contains
recipe_325,ingredient_12,contains
recipe_325,ingredient_307,contains
recipe_325,ingredient_44,contains
recipe_325,ingredient_127,contains
recipe_325,ingredient_17,contains
recipe_325,ingredient_326,contains
recipe_325,ingredient_33,contains
recipe_325,ingredient_28,contains
recipe_325,ingredient_89,contains
recipe_325,ingredient_46,contains
recipe_325,ingredient_14,contains
recipe_325,ingredient_42,contains
recipe_325,ingredient_174,contains
recipe_325,ingredient_198,contains
recipe_325,cuisine_327,belongs_to
recipe_325,diet_216,suitable_for
recipe_325,meal_type_48,is_type
recipe_328,ingredient_141,contains
recipe_328,ingredient_42,contains
recipe_328,ingredient_144,contains
recipe_328,ingredient_100,contains
recipe_328,ingredient_28,contains
recipe_328,ingredient_32,contains
recipe_328,ingredient_12,contains
recipe_328,ingredient_209,contains
recipe_328,ingredient_248,contains
recipe_328,ingredient_329,contains
recipe_328,ingredient_267,contains
recipe_328,ingredient_330,contains
recipe_328,ingredient_331,contains
recipe_328,ingredient_332,contains
recipe_328,ingredient_333,contains
recipe_328,ingredient_147,contains
recipe_328,cuisine_36,belongs_to
recipe_328,diet_73,suitable_for
recipe_328,meal_type_21,is_type
recipe_334,ingredient_335,contains
recipe_334,ingredient_41,contains
recipe_334,ingredient_43,contains
recipe_334,ingredient_13,contains
recipe_334,ingredient_42,contains
recipe_334,ingredient_95,contains
recipe_334,ingredient_53,contains
recipe_334,ingredient_52,contains
recipe_334,ingredient_88,contains
recipe_334,ingredient_51,contains
recipe_334,ingredient_18,contains
recipe_334,ingredient_336,contains
recipe_334,ingredient_141,contains
recipe_334,ingredient_151,contains
recipe_334,ingredient_337,contains
recipe_334,ingredient_46,contains
recipe_334,ingredient_83,contains
recipe_334,ingredient_100,contains
recipe_334,ingredient_28,contains
recipe_334,ingredient_55,contains
recipe_334,ingredient_14,contains
recipe_334,cuisine_204,belongs_to
recipe_334,diet_73,suitable_for
recipe_334,meal_type_48,is_type
recipe_338,ingredient_339,contains
recipe_338,ingredient_340,contains
recipe_338,ingredient_32,contains
recipe_338,ingredient_341,contains
recipe_338,ingredient_287,contains
recipe_338,ingredient_190,contains
recipe_338,ingredient_28,contains
recipe_338,ingredient_300,contains
recipe_338,ingredient_30,contains
recipe_338,ingredient_31,contains
recipe_338,ingredient_147,contains
recipe_338,cuisine_204,belongs_to
recipe_338,diet_73,suitable_for
recipe_338,meal_type_110,is_type
recipe_342,ingredient_343,contains
recipe_342,ingredient_88,contains
recipe_342,ingredient_89,contains
recipe_342,ingredient_56,contains
recipe_342,ingredient_3,contains
recipe_342,ingredient_28,contains
recipe_342,ingredient_259,contains
recipe_342,ingredient_14,contains
recipe_342,ingredient_42,contains
recipe_342,ingredient_41,contains
recipe_342,ingredient_44,contains
recipe_342,ingredient_95,contains
recipe_342,ingredient_53,contains
recipe_342,ingredient_52,contains
recipe_342,ingredient_46,contains
recipe_342,cuisine_90,belongs_to
recipe_342,diet_73,suitable_for
recipe_342,meal_type_48,is_type
recipe_342,region_22,belongs_to_region
recipe_342,state_91,belongs_to_state
recipe_344,ingredient_317,contains
recipe_344,ingredient_10,contains
recipe_344,ingredient_94,contains
recipe_344,ingredient_15,contains
recipe_344,ingredient_44,contains
recipe_344,ingredient_173,contains
recipe_344,ingredient_28,contains
recipe_344,ingredient_3,contains
recipe_344,ingredient_174,contains
recipe_344,cuisine_235,belongs_to
recipe_344,diet_73,suitable_for
recipe_344,meal_type_48,is_type
recipe_344,region_177,belongs_to_region
recipe_344,state_236,belongs_to_state
recipe_345,ingredient_346,contains
recipe_345,ingredient_347,contains
recipe_345,ingredient_123,contains
recipe_345,ingredient_134,contains
recipe_345,cuisine_84,belongs_to
recipe_345,diet_73,suitable_for
recipe_345,meal_type_110,is_type
recipe_348,ingredient_32,contains
recipe_348,ingredient_41,contains
recipe_348,ingredient_42,contains
recipe_348,ingredient_140,contains
recipe_348,ingredient_65,contains
recipe_348,ingredient_208,contains
recipe_348,ingredient_329,contains
recipe_348,ingredient_349,contains
recipe_348,ingredient_132,contains
recipe_348,ingredient_185,contains
recipe_348,ingredient_190,contains
recipe_348,ingredient_253,contains
recipe_348,ingredient_209,contains
recipe_348,ingredient_350,contains
recipe_348,ingredient_347,contains
recipe_348,ingredient_264,contains
recipe_348,ingredient_123,contains
recipe_348,cuisine_84,belongs_to
recipe_348,diet_73,suitable_for
recipe_348,meal_type_21,is_type
recipe_351,ingredient_319,contains
recipe_351,ingredient_281,contains
recipe_351,ingredient_308,contains
recipe_351,ingredient_44,contains
recipe_351,ingredient_224,contains
recipe_351,ingredient_219,contains
recipe_351,ingredient_352,contains
recipe_351,ingredient_174,contains
recipe_351,ingredient_175,contains
recipe_351,ingredient_198,contains
recipe_351,ingredient_28,contains
recipe_351,ingredient_77,contains
recipe_351,cuisine_353,belongs_to
recipe_351,diet_20,suitable_for
recipe_351,meal_type_48,is_type
recipe_351,region_177,belongs_to_region
recipe_351,state_236,belongs_to_state
recipe_354,ingredient_140,contains
recipe_354,ingredient_132,contains
recipe_354,ingredient_118,contains
recipe_354,ingredient_355,contains
recipe_354,ingredient_42,contains
recipe_354,ingredient_209,contains
recipe_354,ingredient_350,contains
recipe_354,ingredient_31,contains
recipe_354,ingredient_122,contains
recipe_354,ingredient_28,contains
recipe_354,ingredient_32,contains
recipe_354,cuisine_84,belongs_to
recipe_354,diet_73,suitable_for
recipe_354,meal_type_85,is_type
recipe_356,ingredient_268,contains
recipe_356,ingredient_140,contains
recipe_356,ingredient_32,contains
recipe_356,ingredient_42,contains
recipe_356,ingredient_251,contains
recipe_356,ingredient_30,contains
recipe_356,cuisine_84,belongs_to
recipe_356,diet_73,suitable_for
recipe_356,meal_type_85,is_type
recipe_357,ingredient_14,contains
recipe_357,ingredient_220,contains
recipe_357,ingredient_41,contains
recipe_357,ingredient_13,contains
recipe_357,ingredient_42,contains
recipe_357,ingredient_43,contains
recipe_357,ingredient_12,contains
recipe_357,ingredient_44,contains
recipe_357,ingredient_89,contains
recipe_357,ingredient_18,contains
recipe_357,ingredient_28,contains
recipe_357,ingredient_358,contains
recipe_357,ingredient_55,contains
recipe_357,ingredient_46,contains
recipe_357,ingredient_15,contains
recipe_357,cuisine_47,belongs_to
recipe_357,diet_20,suitable_for
recipe_357,meal_type_48,is_type
recipe_359,ingredient_268,contains
recipe_359,ingredient_150,contains
recipe_359,ingredient_42,contains
recipe_359,ingredient_360,contains
recipe_359,ingredient_105,contains
recipe_359,ingredient_160,contains
recipe_359,ingredient_28,contains
recipe_359,ingredient_33,contains
recipe_359,ingredient_144,contains
recipe_359,ingredient_35,contains
recipe_359,ingredient_32,contains
recipe_359,ingredient_155,contains
recipe_359,cuisine_84,belongs_to
recipe_359,diet_73,suitable_for
recipe_359,meal_type_110,is_type
recipe_361,ingredient_264,contains
recipe_361,ingredient_41,contains
recipe_361,ingredient_15,contains
recipe_361,ingredient_220,contains
recipe_361,ingredient_168,contains
recipe_361,ingredient_53,contains
recipe_361,ingredient_52,contains
recipe_361,ingredient_44,contains
recipe_361,ingredient_17,contains
recipe_361,ingredient_89,contains
recipe_361,ingredient_28,contains
recipe_361,ingredient_18,contains
recipe_361,ingredient_181,contains
recipe_361,ingredient_283,contains
recipe_361,ingredient_227,contains
recipe_361,ingredient_56,contains
recipe_361,cuisine_321,belongs_to
recipe_361,diet_73,suitable_for
recipe_361,meal_type_48,is_type
recipe_362,ingredient_363,contains
recipe_362,ingredient_134,contains
recipe_362,ingredient_57,contains
recipe_362,ingredient_364,contains
recipe_362,ingredient_320,contains
recipe_362,ingredient_365,contains
recipe_362,ingredient_366,contains
recipe_362,ingredient_367,contains
recipe_362,ingredient_69,contains
recipe_362,ingredient_368,contains
recipe_362,cuisine_84,belongs_to
recipe_362,diet_73,suitable_for
recipe_362,meal_type_152,is_type
recipe_369,ingredient_370,contains
recipe_369,ingredient_132,contains
recipe_369,ingredient_13,contains
recipe_369,ingredient_108,contains
recipe_369,ingredient_28,contains
recipe_369,ingredient_102,contains
recipe_369,ingredient_254,contains
recipe_369,ingredient_3,contains
recipe_369,ingredient_105,contains
recipe_369,ingredient_104,contains
recipe_369,ingredient_299,contains
recipe_369,ingredient_280,contains
recipe_369,ingredient_43,contains
recipe_369,ingredient_247,contains
recipe_369,ingredient_4,contains
recipe_369,ingredient_103,contains
recipe_369,ingredient_46,contains
recipe_369,cuisine_256,belongs_to
recipe_369,diet_265,suitable_for
recipe_369,meal_type_85,is_type
recipe_371,ingredient_335,contains
recipe_371,ingredient_131,contains
recipe_371,ingredient_228,contains
recipe_371,ingredient_44,contains
recipe_371,ingredient_33,contains
recipe_371,ingredient_43,contains
recipe_371,ingredient_3,contains
recipe_371,ingredient_55,contains
recipe_371,ingredient_28,contains
recipe_371,ingredient_46,contains
recipe_371,cuisine_204,belongs_to
recipe_371,diet_73,suitable_for
recipe_371,meal_type_21,is_type
recipe_372,ingredient_40,contains
recipe_372,ingredient_43,contains
recipe_372,ingredient_15,contains
recipe_372,ingredient_220,contains
recipe_372,ingredient_251,contains
recipe_372,ingredient_100,contains
recipe_372,ingredient_28,contains
recipe_372,ingredient_3,contains
recipe_372,cuisine_204,belongs_to
recipe_372,diet_216,suitable_for
recipe_372,meal_type_38,is_type
recipe_373,ingredient_32,contains
recipe_373,ingredient_100,contains
recipe_373,ingredient_329,contains
recipe_373,ingredient_193,contains
recipe_373,ingredient_12,contains
recipe_373,ingredient_374,contains
recipe_373,ingredient_76,contains
recipe_373,ingredient_375,contains
recipe_373,ingredient_376,contains
recipe_373,ingredient_143,contains
recipe_373,cuisine_377,belongs_to
recipe_373,diet_73,suitable_for
recipe_373,meal_type_38,is_type
recipe_378,ingredient_93,contains
recipe_378,ingredient_379,contains
recipe_378,ingredient_364,contains
recipe_378,cuisine_84,belongs_to
recipe_378,diet_73,suitable_for
recipe_378,meal_type_152,is_type
recipe_380,ingredient_112,contains
recipe_380,ingredient_93,contains
recipe_380,ingredient_41,contains
recipe_380,ingredient_95,contains
recipe_380,ingredient_89,contains
recipe_380,ingredient_44,contains
recipe_380,ingredient_17,contains
recipe_380,ingredient_4,contains
recipe_380,ingredient_28,contains
recipe_380,ingredient_3,contains
recipe_380,ingredient_12,contains
recipe_380,ingredient_53,contains
recipe_380,ingredient_52,contains
recipe_380,ingredient_51,contains
recipe_380,ingredient_42,contains
recipe_380,ingredient_13,contains
recipe_380,ingredient_381,contains
recipe_380,cuisine_47,belongs_to
recipe_380,diet_73,suitable_for
recipe_380,meal_type_85,is_type
recipe_382,ingredient_383,contains
recipe_382,ingredient_122,contains
recipe_382,ingredient_121,contains
recipe_382,ingredient_134,contains
recipe_382,ingredient_100,contains
recipe_382,ingredient_33,contains
recipe_382,ingredient_32,contains
recipe_382,ingredient_384,contains
recipe_382,ingredient_385,contains
recipe_382,ingredient_42,contains
recipe_382,ingredient_144,contains
recipe_382,ingredient_147,contains
recipe_382,ingredient_28,contains
recipe_382,cuisine_36,belongs_to
recipe_382,diet_73,suitable_for
recipe_382,meal_type_48,is_type
recipe_386,ingredient_105,contains
recipe_386,ingredient_42,contains
recipe_386,ingredient_297,contains
recipe_386,ingredient_119,contains
recipe_386,ingredient_15,contains
recipe_386,ingredient_94,contains
recipe_386,ingredient_32,contains
recipe_386,ingredient_4,contains
recipe_386,ingredient_28,contains
recipe_386,cuisine_84,belongs_to
recipe_386,diet_73,suitable_for
recipe_386,meal_type_85,is_type
recipe_387,ingredient_3,contains
recipe_387,ingredient_388,contains
recipe_387,ingredient_41,contains
recipe_387,ingredient_12,contains
recipe_387,ingredient_13,contains
recipe_387,ingredient_160,contains
recipe_387,ingredient_267,contains
recipe_387,ingredient_89,contains
recipe_387,ingredient_127,contains
recipe_387,ingredient_18,contains
recipe_387,ingredient_17,contains
recipe_387,ingredient_28,contains
recipe_387,cuisine_128,belongs_to
recipe_387,diet_73,suitable_for
recipe_387,meal_type_48,is_type
recipe_389,ingredient_355,contains
recipe_389,ingredient_184,contains
recipe_389,ingredient_15,contains
recipe_389,ingredient_120,contains
recipe_389,ingredient_43,contains
recipe_389,ingredient_89,contains
recipe_389,ingredient_44,contains
recipe_389,ingredient_17,contains
recipe_389,ingredient_28,contains
recipe_389,ingredient_3,contains
recipe_389,cuisine_204,belongs_to
recipe_389,diet_73,suitable_for
recipe_389,meal_type_48,is_type
recipe_390,ingredient_253,contains
recipe_390,ingredient_42,contains
recipe_390,ingredient_13,contains
recipe_390,ingredient_41,contains
recipe_390,ingredient_104,contains
recipe_390,ingredient_43,contains
recipe_390,ingredient_150,contains
recipe_390,ingredient_3,contains
recipe_390,ingredient_254,contains
recipe_390,ingredient_108,contains
recipe_390,ingredient_255,contains
recipe_390,ingredient_352,contains
recipe_390,ingredient_391,contains
recipe_390,ingredient_103,contains
recipe_390,cuisine_278,belongs_to
recipe_390,diet_73,suitable_for
recipe_390,meal_type_85,is_type
recipe_392,ingredient_156,contains
recipe_392,ingredient_28,contains
recipe_392,ingredient_3,contains
recipe_392,ingredient_75,contains
recipe_392,ingredient_275,contains
recipe_392,ingredient_127,contains
recipe_392,ingredient_43,contains
recipe_392,ingredient_46,contains
recipe_392,cuisine_47,belongs_to
recipe_392,diet_73,suitable_for
recipe_392,meal_type_152,is_type
recipe_393,ingredient_126,contains
recipe_393,ingredient_43,contains
recipe_393,ingredient_13,contains
recipe_393,ingredient_41,contains
recipe_393,ingredient_104,contains
recipe_393,ingredient_185,contains
recipe_393,ingredient_93,contains
recipe_393,ingredient_83,contains
recipe_393,ingredient_254,contains
recipe_393,ingredient_127,contains
recipe_393,ingredient_394,contains
recipe_393,ingredient_33,contains
recipe_393,ingredient_273,contains
recipe_393,ingredient_28,contains
recipe_393,ingredient_3,contains
recipe_393,cuisine_204,belongs_to
recipe_393,diet_20,suitable_for
recipe_393,meal_type_38,is_type
recipe_395,ingredient_396,contains
recipe_395,ingredient_42,contains
recipe_395,ingredient_32,contains
recipe_395,ingredient_31,contains
recipe_395,ingredient_30,contains
recipe_395,ingredient_397,contains
